Year,Month_Num,Region,Model,Fuel_Type,Units_Sold,Revenue
2024,6,Asia Pacific,i7,EV,9480,340801492.79
2024,6,Asia Pacific,M3,EV,9676,1310776938.11
2024,6,Asia Pacific,M5,Hybrid,3661,381139633.75
2024,6,Asia Pacific,Z4,EV,5272,211682297.32
2024,6,Asia Pacific,2 Series,Hybrid,8876,516246379.52
2024,6,Asia Pacific,4 Series,ICE,7109,526959174.98
2024,6,Asia Pacific,1 Series,ICE,6415,381119328.85
2024,6,Middle East & Africa,3 Series,ICE,3716,390959878.99
2024,6,Middle East & Africa,5 Series,Hybrid,4469,379276888.34
2024,6,Middle East & Africa,7 Series,Hybrid,6257,404794250.04
2024,6,Middle East & Africa,X3,ICE,7000,808725461.71
2024,6,Middle East & Africa,X5,EV,921,124014252.54
2024,6,Middle East & Africa,X7,Hybrid,1027,66754136.13
2024,6,Middle East & Africa,i4,Hybrid,1305,190253346.64
2024,6,Middle East & Africa,iX,ICE,5594,807833722.6
2024,6,Middle East & Africa,i7,EV,4673,374315403.47
2024,6,Middle East & Africa,M3,EV,4794,347402592.73
2024,6,Middle East & Africa,M5,EV,1411,131358549.64
2024,6,Middle East & Africa,Z4,EV,6848,626663221.48
2024,6,Middle East & Africa,2 Series,ICE,6930,786939058.6
2024,6,Middle East & Africa,4 Series,ICE,7128,1040961440.56
2024,6,Middle East & Africa,1 Series,EV,7949,804284770.32
2024,6,Latin America,3 Series,Hybrid,10694,1513526563.79
2024,6,Latin America,5 Series,Hybrid,8704,640085449.84
2024,6,Latin America,7 Series,Hybrid,9791,1233309591.29
2024,6,Latin America,X3,ICE,3917,198228241.46
2024,6,Latin America,X5,EV,9216,511156065.09
2024,6,Latin America,X7,EV,1342,155465210.85
2024,6,Latin America,i4,EV,9357,807095517.57
2024,6,Latin America,iX,Hybrid,1037,75701432.07
2024,6,Latin America,i7,EV,8207,795877833.45
2024,6,Latin America,M3,EV,5504,301781080.19
2024,6,Latin America,M5,Hybrid,8622,1286078055.4
2024,6,Latin America,Z4,ICE,5100,324754424.3
2024,6,Latin America,2 Series,EV,6041,731536880.33
2024,6,Latin America,4 Series,EV,8415,667450033.39
2024,6,Latin America,1 Series,Hybrid,3899,459342742.01
2024,7,Europe,3 Series,ICE,7580,931389676.7
2024,7,Europe,5 Series,Hybrid,6298,461947629.34
2024,7,Europe,7 Series,EV,7065,248521165.73
2024,7,Europe,X3,ICE,6235,323935810.2
2024,7,Europe,X5,EV,7792,586597238.4
2024,7,Europe,X7,Hybrid,4848,290235274.78
2024,7,Europe,i4,Hybrid,1880,107808314.31
2024,7,Europe,iX,Hybrid,3045,205064839.67
2024,7,Europe,i7,EV,3165,394996896.72
2024,7,Europe,M3,Hybrid,8553,528167869.71
2024,7,Europe,M5,Hybrid,8305,478038043.78
2024,7,Europe,Z4,Hybrid,7380,662941310.24
2024,7,Europe,2 Series,EV,8713,1189511504.73
2024,7,Europe,4 Series,EV,9494,637931763.94
2024,7,Europe,1 Series,Hybrid,5804,318650183.35
2024,7,North America,3 Series,Hybrid,1945,279045473.88
2024,7,North America,5 Series,Hybrid,3981,372564387.06
2024,7,North America,7 Series,EV,6876,719416314.19
2024,7,North America,X3,EV,3537,516796995.69
2024,7,North America,X5,EV,6471,439951948.11
2024,7,North America,X7,ICE,3805,445105649.37
2024,7,North America,i4,ICE,4572,394583668.49
2024,7,North America,iX,Hybrid,3489,470873642.24
2024,7,North America,i7,EV,8043,641579982.43
2024,7,North America,M3,Hybrid,5159,337867649.87
2024,7,North America,M5,ICE,9375,831874471.8
2024,7,North America,Z4,ICE,6592,382124684.58
2024,7,North America,2 Series,ICE,4076,501963615.03
2024,7,North America,4 Series,EV,2440,250493971.99
2024,7,North America,1 Series,EV,7531,758086789.92
2024,7,China,3 Series,ICE,1028,80028849.46
2024,7,China,5 Series,Hybrid,5274,636358190.1
2024,7,China,7 Series,EV,3853,570501995.51
2024,7,China,X3,EV,7546,581249923.72
2024,7,China,X5,Hybrid,2695,362385080.17
2024,7,China,X7,ICE,4718,182433463.97
2024,7,China,i4,EV,10329,377525545.7
2024,7,China,iX,EV,3235,431480185.18
2024,7,China,i7,EV,1271,152005769.27
2024,7,China,M3,EV,7337,818461485.63
2024,7,China,M5,EV,1266,144684823.71
2024,7,China,Z4,EV,6527,528013119.75
2024,7,China,2 Series,Hybrid,1292,60345788.25
2024,7,China,4 Series,EV,5328,775709301.9
2024,7,China,1 Series,EV,3348,146634331.55
2024,7,Asia Pacific,3 Series,EV,5330,752497041.57
2024,7,Asia Pacific,5 Series,Hybrid,8681,814095491.04
2024,7,Asia Pacific,7 Series,EV,3655,436055866.22
2024,7,Asia Pacific,X3,Hybrid,7709,963061799.59
2024,7,Asia Pacific,X5,Hybrid,8793,928740059.95
2024,7,Asia Pacific,X7,EV,7154,582860329.37
2024,7,Asia Pacific,i4,EV,6374,609205996.22
2024,7,Asia Pacific,iX,EV,3605,416951121.37
2024,7,Asia Pacific,i7,EV,692,69918937.97
2024,7,Asia Pacific,M3,ICE,5399,720048548.32
2024,7,Asia Pacific,M5,Hybrid,9092,571218096.57
2024,7,Asia Pacific,Z4,Hybrid,2634,112510818.84
2024,7,Asia Pacific,2 Series,ICE,1212,54718811.46
2024,7,Asia Pacific,4 Series,Hybrid,903,63540279.2
2024,7,Asia Pacific,1 Series,EV,2819,370334783.58
2024,7,Middle East & Africa,3 Series,ICE,8537,632183481.73
2024,7,Middle East & Africa,5 Series,ICE,3982,518359191.63
2024,7,Middle East & Africa,7 Series,ICE,4045,272766438.12
2024,7,Middle East & Africa,X3,ICE,10312,1158065791.74
2024,7,Middle East & Africa,X5,EV,3113,281097194.85
2024,7,Middle East & Africa,X7,ICE,4755,460217974.1
2024,7,Middle East & Africa,i4,EV,8202,670292328.46
2024,7,Middle East & Africa,iX,Hybrid,10257,924079679.99
2024,7,Middle East & Africa,i7,ICE,1709,240366447.16
2024,7,Middle East & Africa,M3,ICE,6904,353869614.87
2024,7,Middle East & Africa,M5,Hybrid,2459,353205313.39
2024,7,Middle East & Africa,Z4,Hybrid,3884,171018353.52
2024,7,Middle East & Africa,2 Series,ICE,7669,952637987.81
2024,7,Middle East & Africa,4 Series,Hybrid,2432,221872152.07
2024,7,Middle East & Africa,1 Series,EV,4485,573066764.89
2024,7,Latin America,3 Series,ICE,6519,757354010.94
2024,7,Latin America,5 Series,EV,1531,224566229.24
2024,7,Latin America,7 Series,EV,4247,543105820.43
2024,7,Latin America,X3,EV,8522,749785052.94
2024,7,Latin America,X5,EV,2258,132401018.49
2024,7,Latin America,X7,EV,6142,591086118.16
2024,7,Latin America,i4,EV,1569,184192488.05
2024,7,Latin America,iX,ICE,1323,192442910.07
2024,7,Latin America,i7,ICE,3529,200249711.07
2024,7,Latin America,M3,ICE,7573,415762850.8
2024,7,Latin America,M5,EV,1740,236247942.07
2024,7,Latin America,Z4,EV,8858,1306365572.59
2024,7,Latin America,2 Series,EV,9350,1320502452.74
2024,7,Latin America,4 Series,ICE,5587,498924232.06
2024,7,Latin America,1 Series,ICE,1722,118832013.22
2024,8,Europe,3 Series,Hybrid,2457,179899371.14
2024,8,Europe,5 Series,EV,3984,164168653.77
2024,8,Europe,7 Series,ICE,2566,107186686.62
2024,8,Europe,X3,Hybrid,715,68836446.9
2024,8,Europe,X5,EV,1788,189373291.91
2024,8,Europe,X7,EV,4596,451044092.13
2024,8,Europe,i4,EV,3631,296940934.45
2024,8,Europe,iX,EV,4691,595875726.53
2024,8,Europe,i7,Hybrid,9165,1146127492.11
2024,8,Europe,M3,EV,2544,117792949.02
2024,8,Europe,M5,Hybrid,7447,772733332.02
2024,8,Europe,Z4,Hybrid,1155,131335201.01
2024,8,Europe,2 Series,EV,8665,326102076.36
2024,8,Europe,4 Series,EV,8137,1203895765.51
2024,8,Europe,1 Series,Hybrid,6199,258934984.51
2024,8,North America,3 Series,EV,9928,1177179540.35
2024,8,North America,5 Series,EV,2334,117656300.56
2024,8,North America,7 Series,EV,4768,395750545.75
2024,8,North America,X3,Hybrid,1738,77562851.99
2024,8,North America,X5,EV,4672,379564822.42
2024,8,North America,X7,EV,4854,487221639.88
2024,8,North America,i4,Hybrid,1864,106729966.34
2024,8,North America,iX,ICE,6906,804327234.92
2024,8,North America,i7,EV,705,43354238.2
2024,8,North America,M3,EV,7288,1040383820.49
2024,8,North America,M5,EV,5115,257064353.11
2024,8,North America,Z4,EV,1173,62355007.83
2024,8,North America,2 Series,ICE,7455,1043550413.53
2024,8,North America,4 Series,ICE,4183,499980802.42
2024,8,North America,1 Series,ICE,2598,371557373.51
2024,8,China,3 Series,ICE,3755,275946945.82
2024,8,China,5 Series,EV,7886,889876056.51
2024,8,China,7 Series,Hybrid,9076,1055059223.5
2024,8,China,X3,ICE,7799,631211056.04
2024,8,China,X5,EV,1010,38681172.25
2024,8,China,X7,EV,8370,305264597.96
2024,8,China,i4,EV,8780,789034017.93
2024,8,China,iX,Hybrid,8578,1266704495.3
2024,8,China,i7,EV,1097,41333626.84
2024,8,China,M3,EV,7070,839900884.51
2024,8,China,M5,Hybrid,4912,560450507.42
2024,8,China,Z4,ICE,1724,125612922.71
2024,8,China,2 Series,EV,5371,324215698.73
2024,8,China,4 Series,EV,6024,564459626.84
2024,8,China,1 Series,EV,4323,497942811.3
2024,8,Asia Pacific,3 Series,EV,7054,439678106.06
2024,8,Asia Pacific,5 Series,ICE,8125,673720154.32
2024,8,Asia Pacific,7 Series,ICE,2189,82412482.57
2024,8,Asia Pacific,X3,ICE,1728,232996016.54
2024,8,Asia Pacific,X5,EV,784,70896615.48
2024,8,Asia Pacific,X7,EV,7831,1086890655.17
2024,8,Asia Pacific,i4,ICE,6666,397604843.69
2024,8,Asia Pacific,iX,ICE,3601,424624746.68
2024,8,Asia Pacific,i7,ICE,6036,898686575.97
2024,8,Asia Pacific,M3,Hybrid,3162,456387011.84
2024,8,Asia Pacific,M5,EV,3361,392562312.67
2024,8,Asia Pacific,Z4,ICE,5683,676696713.65
2024,8,Asia Pacific,2 Series,EV,2850,141749789.45
2024,8,Asia Pacific,4 Series,ICE,4655,675398457.65
2024,8,Asia Pacific,1 Series,Hybrid,2898,374735884.42
2024,8,Middle East & Africa,3 Series,Hybrid,2605,309910800.68
2024,8,Middle East & Africa,5 Series,Hybrid,8945,1202396908.54
2024,8,Middle East & Africa,7 Series,EV,5082,486870141.37
2024,8,Middle East & Africa,X3,EV,9757,767873484.38
2024,8,Middle East & Africa,X5,EV,7270,561748504.8
2024,8,Middle East & Africa,X7,EV,7410,417484587.13
2024,8,Middle East & Africa,i4,EV,6543,768435939.39
2024,8,Middle East & Africa,iX,EV,8874,848339916.42
2024,8,Middle East & Africa,i7,ICE,4103,349701985.9
2024,8,Middle East & Africa,M3,Hybrid,4029,478088006.1
2024,8,Middle East & Africa,M5,EV,8899,1239314877.73
2024,8,Middle East & Africa,Z4,EV,5055,728654782.94
2024,8,Middle East & Africa,2 Series,ICE,8872,799876897.11
2024,8,Middle East & Africa,4 Series,ICE,3533,461266195.0
2024,8,Middle East & Africa,1 Series,Hybrid,1893,144062287.12
2024,8,Latin America,3 Series,ICE,5235,390690595.5
2024,8,Latin America,5 Series,EV,4064,216382326.61
2024,8,Latin America,7 Series,Hybrid,6924,670289176.41
2024,8,Latin America,X3,Hybrid,3084,351176902.93
2024,8,Latin America,X5,EV,3983,316105803.73
2024,8,Latin America,X7,EV,2170,156612181.37
2024,8,Latin America,i4,ICE,8522,1072404453.82
2024,8,Latin America,iX,EV,4640,281936936.2
2024,8,Latin America,i7,EV,4526,195854820.04
2024,8,Latin America,M3,Hybrid,7022,961823472.93
2024,8,Latin America,M5,EV,5131,431405815.49
2024,8,Latin America,Z4,EV,770,31361594.22
2024,8,Latin America,2 Series,EV,4424,571095473.3
2024,8,Latin America,4 Series,ICE,1695,96686520.06
2024,8,Latin America,1 Series,ICE,8801,890615680.25
2024,9,Europe,3 Series,EV,2022,136060205.61
2024,9,Europe,5 Series,ICE,3689,465058339.17
2024,9,Europe,7 Series,ICE,8797,477238952.88
2024,9,Europe,X3,Hybrid,5558,596203296.95
2024,9,Europe,X5,EV,5235,212913686.59
2024,9,Europe,X7,ICE,7695,1128435228.96
2024,9,Europe,i4,ICE,8059,1125429467.58
2024,9,Europe,iX,EV,1460,107118809.12
2024,9,Europe,i7,ICE,7702,973336090.23
2024,9,Europe,M3,Hybrid,5236,475882208.32
2024,9,Europe,M5,EV,3707,307441231.38
2024,9,Europe,Z4,ICE,3173,436722412.26
2024,9,Europe,2 Series,ICE,9519,1269987733.92
2024,9,Europe,4 Series,EV,10063,1084731892.73
2024,9,Europe,1 Series,ICE,1782,130562086.28
2024,9,North America,3 Series,ICE,8353,579488881.59
2024,9,North America,5 Series,EV,1748,91967621.85
2024,9,North America,7 Series,Hybrid,4073,488645446.74
2024,9,North America,X3,EV,2338,179814498.68
2024,9,North America,X5,ICE,1624,234122223.67
2024,9,North America,X7,EV,8703,1089935816.69
2024,9,North America,i4,EV,2867,384186506.52
2024,9,North America,iX,EV,5029,361097003.72
2024,9,North America,i7,ICE,9088,508702574.91
2024,9,North America,M3,ICE,6576,591410185.26
2024,9,North America,M5,Hybrid,3763,132798844.04
2024,9,North America,Z4,EV,9194,1200614987.99
2024,9,North America,2 Series,EV,1513,208456177.59
2024,9,North America,4 Series,EV,1677,71167721.68
2024,9,North America,1 Series,Hybrid,3923,395624592.22
2024,9,China,3 Series,EV,3298,231797223.81
2024,9,China,5 Series,EV,3774,175625653.48
2024,9,China,7 Series,EV,6986,662283623.38
2024,9,China,X3,EV,3116,339864208.88
2024,9,China,X5,EV,5152,443938812.84
2024,9,China,X7,Hybrid,8169,1129424713.81
2024,9,China,i4,Hybrid,4112,486892389.45
2024,9,China,iX,ICE,9120,989013016.59
2024,9,China,i7,Hybrid,8260,736266013.84
2024,9,China,M3,Hybrid,4386,557376631.65
2024,9,China,M5,ICE,2161,281919455.55
2024,9,China,Z4,ICE,7434,306156951.76
2024,9,China,2 Series,Hybrid,7187,966578390.61
2024,9,China,4 Series,Hybrid,4372,387627810.02
2024,9,China,1 Series,EV,6558,322345202.73
2024,9,Asia Pacific,3 Series,Hybrid,3152,421620814.8
2024,9,Asia Pacific,5 Series,EV,7627,477793970.23
2024,9,Asia Pacific,7 Series,ICE,10079,1157441668.03
2024,9,Asia Pacific,X3,Hybrid,2290,176347123.3
2024,9,Asia Pacific,X5,EV,3943,185100882.15
2024,9,Asia Pacific,X7,Hybrid,8015,864788050.3
2024,9,Asia Pacific,i4,Hybrid,4654,631485737.99
2024,9,Asia Pacific,iX,Hybrid,2874,204394537.28
2024,9,Asia Pacific,i7,ICE,2106,307844322.13
2024,9,Asia Pacific,M3,Hybrid,863,97111122.8
2024,9,Asia Pacific,M5,EV,8774,1060656364.26
2024,9,Asia Pacific,Z4,Hybrid,5389,499464849.23
2024,9,Asia Pacific,2 Series,EV,4188,525814731.94
2024,9,Asia Pacific,4 Series,EV,9314,998721883.85
2024,9,Asia Pacific,1 Series,ICE,2528,157769089.12
2024,9,Middle East & Africa,3 Series,EV,7780,843193431.82
2024,9,Middle East & Africa,5 Series,Hybrid,3244,151503328.43
2024,9,Middle East & Africa,7 Series,Hybrid,7441,640875903.35
2024,9,Middle East & Africa,X3,EV,3382,309995828.63
2024,9,Middle East & Africa,X5,EV,8531,1103563618.67
2024,9,Middle East & Africa,X7,ICE,3249,244225508.75
2024,9,Middle East & Africa,i4,Hybrid,4560,431344889.01
2024,9,Middle East & Africa,iX,ICE,3390,417502469.16
2024,9,Middle East & Africa,i7,ICE,4697,493070199.41
2024,9,Middle East & Africa,M3,Hybrid,732,54909135.32
2024,9,Middle East & Africa,M5,EV,7926,968299815.92
2024,9,Middle East & Africa,Z4,Hybrid,1081,95021381.67
2024,9,Middle East & Africa,2 Series,EV,3419,311885756.43
2024,9,Middle East & Africa,4 Series,Hybrid,6166,590920079.77
2024,9,Middle East & Africa,1 Series,Hybrid,1573,182339165.34
2024,9,Latin America,3 Series,ICE,8442,1082252273.94
2024,9,Latin America,5 Series,ICE,6608,932949507.38
2024,9,Latin America,7 Series,Hybrid,4901,370457610.17
2024,9,Latin America,X3,ICE,4955,310270044.55
2024,9,Latin America,X5,EV,8398,803072513.1
2024,9,Latin America,X7,Hybrid,4989,248103067.64
2024,9,Latin America,i4,Hybrid,2641,118364592.18
2024,9,Latin America,iX,ICE,8426,398078829.18
2024,9,Latin America,i7,ICE,621,35272536.23
2024,9,Latin America,M3,EV,10724,578789045.24
2024,9,Latin America,M5,EV,6407,522789972.96
2024,9,Latin America,Z4,EV,2774,324310448.5
2024,9,Latin America,2 Series,EV,4756,615051248.95
2024,9,Latin America,4 Series,ICE,7243,1055852189.04
2024,9,Latin America,1 Series,ICE,9138,1256475173.39
2024,10,Europe,3 Series,ICE,1257,141359212.51
2024,10,Europe,5 Series,ICE,4605,392574337.39
2024,10,Europe,7 Series,Hybrid,8140,1056585333.31
2024,10,Europe,X3,Hybrid,8899,1282231169.4
2024,10,Europe,X5,EV,3320,295980285.89
2024,10,Europe,X7,EV,3471,440784787.5
2024,10,Europe,i4,ICE,6272,596814328.6
2024,10,Europe,iX,Hybrid,5917,758432213.86
2024,10,Europe,i7,EV,2798,151423295.87
2024,10,Europe,M3,ICE,6710,903667751.19
2024,10,Europe,M5,EV,1607,164463272.07
2024,10,Europe,Z4,EV,6272,925256379.38
2024,10,Europe,2 Series,EV,9101,638939400.94
2024,10,Europe,4 Series,EV,7960,1160826843.33
2024,10,Europe,1 Series,EV,3290,256010284.47
2024,10,North America,3 Series,ICE,4626,330564439.16
2024,10,North America,5 Series,ICE,1263,58374483.48
2024,10,North America,7 Series,EV,6268,770457238.2
2024,10,North America,X3,EV,1383,194943717.41
2024,10,North America,X5,ICE,841,43399145.12
2024,10,North America,X7,ICE,9327,905517617.95
2024,10,North America,i4,EV,2779,401260540.11
2024,10,North America,iX,Hybrid,3925,379789481.48
2024,10,North America,i7,EV,9368,414357754.51
2024,10,North America,M3,Hybrid,1825,262441644.56
2024,10,North America,M5,ICE,5557,349743229.22
2024,10,North America,Z4,ICE,1343,64193508.82
2024,10,North America,2 Series,Hybrid,5688,453642163.95
2024,10,North America,4 Series,ICE,5755,716133404.74
2024,10,North America,1 Series,EV,5911,238296857.19
2024,10,China,3 Series,EV,5095,461425490.81
2024,10,China,5 Series,ICE,5750,508752478.43
2024,10,China,7 Series,ICE,6544,592664086.08
2024,10,China,X3,EV,8242,891771962.38
2024,10,China,X5,ICE,1571,62536190.27
2024,10,China,X7,Hybrid,9244,919825406.07
2024,10,China,i4,EV,1665,214120793.36
2024,10,China,iX,ICE,3188,357686972.76
2024,10,China,i7,Hybrid,3776,477747851.41
2024,10,China,M3,ICE,4941,234977404.65
2024,10,China,M5,EV,4169,490112913.48
2024,10,China,Z4,EV,3040,113543432.93
2024,10,China,2 Series,EV,3387,340223149.21
2024,10,China,4 Series,EV,8328,757451702.3
2024,10,China,1 Series,ICE,3324,427633709.73
2024,10,Asia Pacific,3 Series,EV,8650,751012768.86
2024,10,Asia Pacific,5 Series,ICE,5580,749328609.86
2024,10,Asia Pacific,7 Series,EV,1509,225216829.78
2024,10,Asia Pacific,X3,ICE,4554,165032789.69
2024,10,Asia Pacific,X5,ICE,2019,284803064.78
2024,10,Asia Pacific,X7,ICE,3253,262734764.8
2024,10,Asia Pacific,i4,ICE,9137,500390676.94
2024,10,Asia Pacific,iX,EV,1885,157766989.04
2024,10,Asia Pacific,i7,EV,7352,855783718.6
2024,10,Asia Pacific,M3,Hybrid,8202,296940463.55
2024,10,Asia Pacific,M5,EV,6311,781685511.15
2024,10,Asia Pacific,Z4,Hybrid,3147,409641684.34
2024,10,Asia Pacific,2 Series,ICE,9412,418914309.41
2024,10,Asia Pacific,4 Series,Hybrid,4850,617867084.8
2024,10,Asia Pacific,1 Series,EV,5245,737456291.93
2024,10,Middle East & Africa,3 Series,Hybrid,3016,350435434.18
2024,10,Middle East & Africa,5 Series,ICE,8742,387891792.38
2024,10,Middle East & Africa,7 Series,ICE,9391,491264903.57
2024,10,Middle East & Africa,X3,Hybrid,2288,167019860.81
2024,10,Middle East & Africa,X5,Hybrid,7209,652068240.91
2024,10,Middle East & Africa,X7,EV,2747,335716894.49
2024,10,Middle East & Africa,i4,EV,1631,149544082.4
2024,10,Middle East & Africa,iX,EV,6838,265011533.85
2024,10,Middle East & Africa,i7,Hybrid,5722,788056425.3
2024,10,Middle East & Africa,M3,Hybrid,1820,258947443.55
2024,10,Middle East & Africa,M5,Hybrid,3580,286752440.83
2024,10,Middle East & Africa,Z4,Hybrid,3162,340192076.5
2024,10,Middle East & Africa,2 Series,EV,2567,203553496.13
2024,10,Middle East & Africa,4 Series,ICE,8414,1033709231.12
2024,10,Middle East & Africa,1 Series,Hybrid,5813,494640188.29
2024,10,Latin America,3 Series,ICE,4315,304936134.37
2024,10,Latin America,5 Series,EV,7887,1120666013.09
2024,10,Latin America,7 Series,EV,5465,611282605.29
2024,10,Latin America,X3,ICE,1480,132205735.25
2024,10,Latin America,X5,ICE,2736,178886837.41
2024,10,Latin America,X7,EV,8876,1050997020.7
2024,10,Latin America,i4,Hybrid,9257,1277982107.09
2024,10,Latin America,iX,ICE,9074,1130986857.09
2024,10,Latin America,i7,Hybrid,3806,509091715.9
2024,10,Latin America,M3,EV,8437,721032344.62
2024,10,Latin America,M5,EV,8338,380745672.71
2024,10,Latin America,Z4,Hybrid,888,117384217.43
2024,10,Latin America,2 Series,ICE,1129,140714954.36
2024,10,Latin America,4 Series,EV,4604,541355306.55
2024,10,Latin America,1 Series,ICE,5354,259654040.26
2024,11,Europe,3 Series,ICE,6143,622009399.13
2024,11,Europe,5 Series,Hybrid,9453,646036459.79
2024,11,Europe,7 Series,EV,4681,244505838.26
2024,11,Europe,X3,EV,4807,382402294.81
2024,11,Europe,X5,EV,3633,239275778.12
2024,11,Europe,X7,EV,924,93967613.23
2024,11,Europe,i4,EV,3596,283098486.52
2024,11,Europe,iX,EV,7989,1053971694.12
2024,11,Europe,i7,Hybrid,6980,390388442.16
2024,11,Europe,M3,EV,7602,622514214.71
2024,11,Europe,M5,ICE,2167,270670419.89
2024,11,Europe,Z4,Hybrid,7417,637334059.4
2024,11,Europe,2 Series,Hybrid,5176,404128112.11
2024,11,Europe,4 Series,ICE,6746,674431983.34
2024,11,Europe,1 Series,EV,2023,186430124.27
2024,11,North America,3 Series,EV,10118,1237046083.03
2024,11,North America,5 Series,Hybrid,7939,328238150.18
2024,11,North America,7 Series,Hybrid,3399,167123089.29
2024,11,North America,X3,EV,4493,498629638.56
2024,11,North America,X5,ICE,6789,747558352.61
2024,11,North America,X7,ICE,2451,140070047.01
2024,11,North America,i4,EV,2742,141092943.8
2024,11,North America,iX,EV,2776,218179165.81
2024,11,North America,i7,EV,9340,356469923.24
2024,11,North America,M3,EV,4528,665823567.17
2024,11,North America,M5,EV,8286,670047924.98
2024,11,North America,Z4,Hybrid,1799,153507398.49
2024,11,North America,2 Series,EV,4163,432370653.14
2024,11,North America,4 Series,ICE,5539,501142865.65
2024,11,North America,1 Series,EV,1020,136752294.09
2024,11,China,3 Series,ICE,6575,650293448.2
2024,11,China,5 Series,ICE,5854,434214077.04
2024,11,China,7 Series,ICE,6704,824168976.43
2024,11,China,X3,Hybrid,676,51810431.32
2024,11,China,X5,EV,8960,1140146948.48
2024,11,China,X7,Hybrid,5018,748867034.21
2024,11,China,i4,EV,4153,159617698.7
2024,11,China,iX,EV,4989,540394950.84
2024,11,China,i7,Hybrid,4119,229630210.69
2024,11,China,M3,ICE,7335,399098354.66
2024,11,China,M5,ICE,1522,59252990.9
2024,11,China,Z4,EV,7717,1071970035.39
2024,11,China,2 Series,EV,5326,769145554.41
2024,11,China,4 Series,EV,6687,857792634.74
2024,11,China,1 Series,EV,8477,1193255063.31
2024,11,Asia Pacific,3 Series,Hybrid,2892,333915523.38
2024,11,Asia Pacific,5 Series,ICE,2383,238893733.94
2024,11,Asia Pacific,7 Series,EV,2427,116511855.43
2024,11,Asia Pacific,X3,EV,6316,439264926.65
2024,11,Asia Pacific,X5,Hybrid,2779,155669572.46
2024,11,Asia Pacific,X7,EV,682,25390454.76
2024,11,Asia Pacific,i4,ICE,958,87256407.64
2024,11,Asia Pacific,iX,Hybrid,1304,48819485.3
2024,11,Asia Pacific,i7,EV,8436,1024945458.62
2024,11,Asia Pacific,M3,ICE,9608,665057173.36
2024,11,Asia Pacific,M5,EV,1266,121447555.59
2024,11,Asia Pacific,Z4,EV,7953,340685364.01
2024,11,Asia Pacific,2 Series,EV,3276,164242012.31
2024,11,Asia Pacific,4 Series,Hybrid,7643,953010852.37
2024,11,Asia Pacific,1 Series,Hybrid,4948,498177079.2
2024,11,Middle East & Africa,3 Series,ICE,2540,156028025.05
2024,11,Middle East & Africa,5 Series,EV,1176,164031983.59
2024,11,Middle East & Africa,7 Series,Hybrid,8168,1167761728.86
2024,11,Middle East & Africa,X3,ICE,768,59775941.3
2024,11,Middle East & Africa,X5,EV,2259,258003474.74
2024,11,Middle East & Africa,X7,ICE,6355,230073594.93
2024,11,Middle East & Africa,i4,ICE,1646,121130610.08
2024,11,Middle East & Africa,iX,EV,2035,165147640.66
2024,11,Middle East & Africa,i7,ICE,8474,630107023.16
2024,11,Middle East & Africa,M3,EV,7151,256014681.55
2024,11,Middle East & Africa,M5,Hybrid,7200,609932368.33
2024,11,Middle East & Africa,Z4,EV,10283,1151393512.05
2024,11,Middle East & Africa,2 Series,ICE,1860,187334712.77
2024,11,Middle East & Africa,4 Series,ICE,9376,920877900.24
2024,11,Middle East & Africa,1 Series,EV,1781,206736122.89
2024,11,Latin America,3 Series,EV,5619,733864896.59
2024,11,Latin America,5 Series,EV,8586,771117078.26
2024,11,Latin America,7 Series,Hybrid,2311,108296168.19
2024,11,Latin America,X3,Hybrid,7731,1083622132.03
2024,11,Latin America,X5,EV,1380,81787699.68
2024,11,Latin America,X7,EV,4609,480153296.71
2024,11,Latin America,i4,EV,10484,769928066.44
2024,11,Latin America,iX,EV,3869,184669044.29
2024,11,Latin America,i7,EV,4143,287474787.71
2024,11,Latin America,M3,EV,8446,695825589.14
2024,11,Latin America,M5,Hybrid,4234,399986483.86
2024,11,Latin America,Z4,Hybrid,6862,477208208.06
2024,11,Latin America,2 Series,EV,9530,1130982119.43
2024,11,Latin America,4 Series,ICE,7065,888645791.57
2024,11,Latin America,1 Series,Hybrid,10160,702693060.06
2024,12,Europe,3 Series,EV,2708,201474938.13
2024,12,Europe,5 Series,Hybrid,9640,886608606.49
2024,12,Europe,7 Series,EV,9144,821163995.73
2024,12,Europe,X3,Hybrid,5034,669079532.39
2024,12,Europe,X5,ICE,6408,701501614.13
2024,12,Europe,X7,EV,7538,304464749.31
2024,12,Europe,i4,EV,3712,406228358.02
2024,12,Europe,iX,EV,1797,182999243.61
2024,12,Europe,i7,Hybrid,1168,137724046.65
2024,12,Europe,M3,EV,733,60970407.55
2024,12,Europe,M5,Hybrid,2920,144995963.31
2024,12,Europe,Z4,EV,4602,573449128.31
2024,12,Europe,2 Series,EV,1841,119840615.45
2024,12,Europe,4 Series,ICE,890,111176453.89
2024,12,Europe,1 Series,ICE,7087,833082008.19
2024,12,North America,3 Series,ICE,9335,389684459.13
2024,12,North America,5 Series,ICE,3653,229403223.85
2024,12,North America,7 Series,EV,1882,105768150.77
2024,12,North America,X3,ICE,4151,268743361.61
2024,12,North America,X5,EV,3878,568168564.64
2024,12,North America,X7,ICE,760,72196873.4
2024,12,North America,i4,ICE,7310,438630552.67
2024,12,North America,iX,Hybrid,6679,443373384.85
2024,12,North America,i7,EV,2092,202821407.77
2024,12,North America,M3,ICE,9656,1056837449.8
